#{"t_start": 1636915907.749392, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-889.609782,32,1.455046,-916.40055,-889.609782
-1268.621097,68,2.096717,-115.072272,-1268.621097
-952.02572,36,2.419371,54.138458,-952.02572
-1213.906303,74,3.063071,-211.117013,-1213.906303
-1078.102866,50,3.524914,-59.252568,-1078.102866
-1069.487538,52,4.021568,-48.197203,-1069.487538
-1342.396085,87,4.840673,-201.397409,-1342.396085
-1077.019403,54,5.348514,-35.752112,-1077.019403
-1131.162399,65,5.941791,-119.39404,-1131.162399
-933.827789,39,6.292075,39.1628,-933.827789
-987.750658,45,6.705494,17.271122,-987.750658
-960.377887,40,7.081593,-18.901144,-960.377887
-989.020115,42,7.476533,60.2926,-989.020115
-980.357799,42,7.859447,14.409686,-980.357799
-1005.879019,49,8.320069,27.306856,-1005.879019
-1038.220063,50,8.836479,-1038.679434,-1038.220063
-942.60885,13,8.974786,-943.269557,-942.60885
-1046.350833,50,9.506307,-19.397728,-1046.350833
-1024.132772,60,10.119237,25.387377,-1024.132772
-1081.729968,60,10.733442,-84.888701,-1081.729968
-980.613426,42,11.154812,10.77916,-980.613426
-1022.12383,40,11.559331,-5.347424,-1022.12383
-1059.94559,49,12.040309,10.292444,-1059.94559
-1009.971723,41,12.430769,17.884573,-1009.971723
-988.244362,40,12.83618,48.963939,-988.244362
-1153.812549,61,13.469015,60.423985,-1153.812549
-1079.072544,57,13.976887,-61.854654,-1079.072544
-971.706977,41,14.366041,48.230932,-971.706977
-1075.371814,53,14.844756,-34.112392,-1075.371814
-972.303615,43,15.248342,-15.904378,-972.303615
-991.445257,38,15.604461,74.015906,-991.445257
-1199.483832,73,16.262599,-114.994556,-1199.483832
-1070.060575,56,16.774261,-102.832597,-1070.060575
-998.681707,45,17.192018,-27.130559,-998.681707
-952.539754,44,17.603081,-992.21209,-952.539754
-1115.262739,63,18.168768,-1075.469888,-1115.262739
-986.948253,41,18.545441,92.02263,-986.948253
-1113.942688,58,19.076267,-139.592413,-1113.942688
-1266.486433,75,19.768912,-271.91854,-1266.486433
-1098.329141,60,20.333972,-84.232284,-1098.329141
-995.563421,45,21.205981,-1001.456559,-995.563421
-964.766146,8,21.279337,-964.731755,-964.766146
-1252.933661,76,21.988432,-195.701214,-1252.933661
-1098.873508,57,22.522595,-108.649341,-1098.873508
-1029.655353,38,22.889508,25.287698,-1029.655353
-1117.757468,58,23.429025,-79.672349,-1117.757468
-1003.469081,46,23.862956,1.436137,-1003.469081
-969.530393,43,24.284117,-16.529549,-969.530393
-974.146868,38,24.614917,52.28983,-974.146868
-1053.797603,50,25.112858,20.25929,-1053.797603
-1090.341292,53,25.60642,-87.14618,-1090.341292
-975.195599,38,25.963091,-19.846669,-975.195599
-1000.834374,42,26.341628,-22.28441,-1000.834374
-969.722077,46,26.770578,-9.265239,-969.722077
-1129.612094,60,27.403402,-63.564656,-1129.612094
-1218.529014,74,28.153394,-211.354113,-1218.529014
-986.127572,36,28.539322,39.700541,-986.127572
-1166.951184,52,29.099214,-49.346109,-1166.951184
-1173.016864,61,29.692843,-23.798385,-1173.016864
-1038.114942,46,30.181003,43.95901,-1038.114942
-1166.595565,55,30.703776,136.860361,-1166.595565
-1022.311056,46,31.130759,83.98615,-1022.311056
-969.509158,44,31.522002,-14.298232,-969.509158
-1048.784233,51,32.001252,137.684087,-1048.784233
-990.650052,47,32.433408,-20.651902,-990.650052
-1027.766679,47,32.873158,-12.222559,-1027.766679
-1030.761547,43,33.262109,135.770072,-1030.761547
-1003.054554,44,33.654658,36.164871,-1003.054554
-853.029625,41,34.03619,-932.868609,-853.029625
-1055.524719,47,34.478137,-60.66848,-1055.524719
-961.009805,37,34.820639,62.552697,-961.009805
-1018.653482,46,35.240916,48.949656,-1018.653482
-1222.544772,73,35.916876,-217.524972,-1222.544772
-1137.961011,55,36.420502,-103.953411,-1137.961011
-1058.675847,47,36.85827,7.569056,-1058.675847
-978.617708,48,37.302051,-1.560524,-978.617708
-995.668853,1,37.313946,-995.726296,-995.668853
-1055.247938,60,37.874247,-75.433682,-1055.247938
-1107.566234,60,38.395052,-103.901907,-1107.566234
-1151.187938,59,38.939424,-87.485254,-1151.187938
-1045.991142,46,39.35872,15.471053,-1045.991142
-1014.631885,41,39.744599,25.629464,-1014.631885
-1058.232765,49,40.207416,26.95889,-1058.232765
-1045.491587,45,40.915755,35.024029,-1045.491587
-1249.114026,82,41.662909,-242.045847,-1249.114026
-994.304263,38,42.017476,4.401872,-994.304263
-944.418837,38,42.384534,17.072022,-944.418837
-1189.903439,69,43.021282,-96.415466,-1189.903439
-1051.069651,38,43.384829,94.427301,-1051.069651
-1045.530027,50,43.834065,-19.568957,-1045.530027
-1066.847801,52,44.321611,-48.192661,-1066.847801
-1118.136572,65,44.957008,-125.382668,-1118.136572
-1010.337672,40,45.332502,119.259517,-1010.337672
-1091.934146,57,45.875075,14.388463,-1091.934146
-968.043918,38,46.231222,78.943036,-968.043918
-954.983984,37,46.580409,45.276012,-954.983984
-1036.511773,50,47.045822,2.280793,-1036.511773
-1288.515118,84,47.819376,-228.680932,-1288.515118
-1008.564206,40,48.194855,26.309669,-1008.564206
-989.377412,40,48.560263,44.541426,-989.377412
-977.77703,43,48.952406,20.786594,-977.77703
-1064.196856,44,49.370196,82.342276,-1064.196856
-954.038487,39,49.749141,1.594212,-954.038487
-1063.282658,49,50.177145,-5.673649,-1063.282658
-1119.191148,64,50.794895,-70.559633,-1119.191148
-979.330694,56,51.32677,-69.631163,-979.330694
-1075.736779,46,51.759274,-3.338269,-1075.736779
-1050.634847,51,52.241473,-64.988508,-1050.634847
-1345.83673,102,53.1843,-326.542008,-1345.83673
-1037.559457,47,53.662265,-10.13425,-1037.559457
-1070.956872,58,54.196645,-87.346922,-1070.956872
-1014.776147,44,54.605701,1.060084,-1014.776147
-1037.364798,48,55.042216,-21.729092,-1037.364798
-1173.76291,66,55.70423,-89.696985,-1173.76291
-1215.199011,76,56.402824,-158.601243,-1215.199011
-992.159559,46,56.848457,30.794108,-992.159559
-952.330338,44,57.259137,46.649552,-952.330338
-1104.648812,51,57.745442,-0.316297,-1104.648812
-1275.013411,73,58.427195,-158.543574,-1275.013411
-1089.624418,57,58.980377,-1061.150329,-1089.624418
-1128.027279,60,59.547087,-124.20028,-1128.027279
-1037.333261,39,60.161702,26.323761,-1037.333261
-1037.505586,51,60.651157,-46.136294,-1037.505586
-1162.285042,64,61.238135,-186.00498,-1162.285042
-963.699863,53,61.731654,-45.637808,-963.699863
-997.856803,48,62.200527,-1024.178405,-997.856803
-1004.829276,44,62.626449,48.330811,-1004.829276
-1037.887618,51,63.114909,-67.440244,-1037.887618
-1185.904311,73,63.792562,-154.276116,-1185.904311
-960.505511,63,64.382969,-116.245623,-960.505511
-953.180008,38,64.749811,81.745652,-953.180008
-1300.150267,86,65.607777,-295.367988,-1300.150267
-1097.362824,48,66.09886,8.491883,-1097.362824
-979.331252,41,66.533016,2.710426,-979.331252
-1134.520394,52,67.043009,47.967968,-1134.520394
-1069.030942,50,67.594061,-13.828919,-1069.030942
-1048.440938,47,68.068575,-12.159715,-1048.440938
