#{"t_start": 1638317606.13426, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1138.490738,54,1.777517,861.265039,-1138.490738
-1069.377539,53,2.30702,-2.541563,-1069.377539
-995.29308,42,2.704969,27.415139,-995.29308
-1068.472628,50,3.177635,-70.938996,-1068.472628
-994.012531,40,3.562181,1.563022,-994.012531
-1269.917824,76,4.289232,-184.23601,-1269.917824
-2581.665093,115,5.409703,-455.443303,-2581.665093
-978.060849,46,5.852112,55.949857,-978.060849
-1027.996823,53,6.37211,-67.595789,-1027.996823
-1076.58856,56,6.909322,-79.010148,-1076.58856
-980.575655,40,7.324521,68.714099,-980.575655
-967.966609,40,7.720381,32.680179,-967.966609
-1006.425633,39,8.097985,42.509659,-1006.425633
-1067.857167,56,8.652835,-71.66097,-1067.857167
-1956.991269,86,9.48448,109.317845,-1956.991269
-994.362431,43,9.886065,8.781207,-994.362431
-2519.521838,58,10.493395,-658.625678,-2519.521838
-1054.939531,53,11.003342,-57.764766,-1054.939531
-1262.858064,74,11.726247,-54.736267,-1262.858064
-1107.408685,62,12.316389,-92.477416,-1107.408685
-989.121195,42,12.720461,9.88412,-989.121195
-1010.869128,43,13.119413,-2.738123,-1010.869128
-1033.384843,45,13.539219,-43.000226,-1033.384843
-1028.586284,49,14.003975,-39.509985,-1028.586284
-990.001756,46,14.447193,-19.134092,-990.001756
-1008.955896,40,14.81026,91.514296,-1008.955896
-1113.977202,61,15.411006,-85.358662,-1113.977202
-1075.777563,52,15.919223,-14.308272,-1075.777563
-1207.689822,67,16.593882,-41.938267,-1207.689822
-1023.724683,47,17.065098,-26.29925,-1023.724683
-1017.10911,43,17.544909,119.204978,-1017.10911
-973.89903,38,17.927336,116.891785,-973.89903
-1121.13588,64,18.549936,-128.239501,-1121.13588
-1056.197408,52,19.141242,-71.297378,-1056.197408
-4083.1587,92,20.131966,-2061.64287,-4083.1587
-1163.264154,70,20.865502,-116.983594,-1163.264154
-1092.463557,57,21.495279,43.796763,-1092.463557
-1080.390449,51,22.442078,-80.449452,-1080.390449
-1254.740755,73,23.180207,-255.759741,-1254.740755
-1149.775063,62,23.793385,-87.192062,-1149.775063
-1197.536381,44,24.230157,796.17002,-1197.536381
-2548.042243,52,24.761928,-631.488653,-2548.042243
-1120.93321,58,25.331345,-87.591794,-1120.93321
-1175.067681,69,26.060368,-168.668205,-1175.067681
-1031.093185,39,26.428901,33.402508,-1031.093185
-1076.743431,49,26.939952,-57.122044,-1076.743431
-957.204836,39,27.352466,39.934287,-957.204836
-962.478814,41,27.742059,-12.46871,-962.478814
-954.924174,45,28.205218,-40.512323,-954.924174
-1073.402083,53,28.714314,-19.386814,-1073.402083
-1060.26403,51,29.235524,-62.449943,-1060.26403
