#{"t_start": 1636915907.8263717, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1029.248023,46,1.519717,3.059217,-1029.248023
-1058.020162,46,1.946051,28.545524,-1058.020162
-964.260449,42,2.321348,34.748166,-964.260449
-913.155398,55,2.800779,-1046.160473,-913.155398
-1110.638572,65,3.388827,-72.865392,-1110.638572
-1239.849913,69,4.04481,-194.741635,-1239.849913
-1090.680657,57,4.574018,-60.146648,-1090.680657
-1191.619727,67,5.215,-99.157694,-1191.619727
-1063.224694,49,5.660753,-72.067291,-1063.224694
-1139.643098,60,6.204965,-62.982804,-1139.643098
-1090.231801,53,6.698983,-63.787928,-1090.231801
-1277.106147,68,7.332489,-113.707164,-1277.106147
-1078.910611,58,7.860267,-91.205555,-1078.910611
-1279.558053,78,8.629196,-201.472849,-1279.558053
-1040.39008,54,9.20279,-66.232656,-1040.39008
-1038.709262,52,9.760275,32.191075,-1038.709262
-986.985105,3,9.790646,-987.211572,-986.985105
-956.213578,47,10.25863,33.791733,-956.213578
-936.058914,15,10.408415,-935.777636,-936.058914
-1014.766275,44,10.862107,25.399326,-1014.766275
-1044.080795,53,11.386741,-52.74457,-1044.080795
-1234.227069,70,12.073279,42.148628,-1234.227069
-1043.899952,49,12.546561,0.081066,-1043.899952
-1147.298843,60,13.197269,-163.887948,-1147.298843
-1139.482116,79,13.908755,-232.551399,-1139.482116
-1185.304854,65,14.510871,-152.459952,-1185.304854
-976.587385,38,14.872803,46.657464,-976.587385
-1031.145469,41,15.249904,15.278225,-1031.145469
-1124.522033,61,15.806437,-80.945289,-1124.522033
-1016.844154,42,16.185157,6.804255,-1016.844154
-1016.277396,45,16.599603,-15.204365,-1016.277396
-877.711675,31,16.888161,-918.160598,-877.711675
-1041.961743,42,17.270767,50.071703,-1041.961743
-1352.754436,88,18.07028,-324.826491,-1352.754436
-1021.344052,39,18.434451,111.042535,-1021.344052
-1045.174717,49,18.883303,-47.558152,-1045.174717
-1280.658067,86,19.673017,-301.890102,-1280.658067
-1062.537748,49,20.122094,-27.971959,-1062.537748
-1086.988505,45,21.006685,-2.899476,-1086.988505
-1052.067967,47,21.433857,-45.281523,-1052.067967
-1097.036276,60,21.99963,-96.936599,-1097.036276
-1089.34835,57,22.536979,-0.573713,-1089.34835
-1019.409292,58,23.076539,-127.174516,-1019.409292
-1012.969072,45,23.511527,-28.757804,-1012.969072
-1139.807354,53,24.018738,-65.829508,-1139.807354
-1073.090715,63,24.603316,-112.803609,-1073.090715
-1004.49896,46,25.055319,-9.049059,-1004.49896
-995.576889,1,25.064566,-995.625487,-995.576889
-986.54564,50,25.529582,-73.079376,-986.54564
-1067.286532,57,26.069472,-79.852965,-1067.286532
-1437.796052,99,26.99587,-343.02271,-1437.796052
-962.170445,39,27.415014,5.904542,-962.170445
-1184.308664,66,28.089384,-131.530791,-1184.308664
-1072.159078,49,28.61516,-44.947256,-1072.159078
-1210.662708,72,29.360642,-166.469433,-1210.662708
-1138.322917,67,30.048138,-1095.608224,-1138.322917
-1003.376203,46,30.493576,7.168473,-1003.376203
-1114.602329,53,30.984093,-50.383886,-1114.602329
-995.686233,1,30.993301,-995.644033,-995.686233
-1106.539221,53,31.465065,-45.844807,-1106.539221
-955.019573,36,31.792341,60.701549,-955.019573
-1013.122914,58,32.332987,8.990018,-1013.122914
-1243.627052,78,33.053658,-208.414891,-1243.627052
-1033.125453,60,33.597874,-94.031989,-1033.125453
-1096.771712,50,34.067745,21.416001,-1096.771712
-1023.986136,42,34.456751,-33.622151,-1023.986136
-1068.01065,59,34.994562,-97.530464,-1068.01065
-1055.702418,50,35.460018,-16.263342,-1055.702418
-1090.567042,56,35.97292,-121.675263,-1090.567042
-943.589955,44,36.383372,-14.788505,-943.589955
-1019.521263,44,36.792238,40.351603,-1019.521263
-1145.255316,61,37.359947,-93.106529,-1145.255316
-977.666557,40,37.731161,44.111368,-977.666557
-1074.270183,45,38.129931,-14.325504,-1074.270183
-1036.677917,51,38.587392,-15.668693,-1036.677917
-997.946265,39,38.955623,42.295721,-997.946265
-972.486505,43,39.344672,56.938818,-972.486505
-1074.244808,51,39.820786,-62.016776,-1074.244808
-1149.677254,58,40.634786,-47.922306,-1149.677254
-1131.323975,52,41.127161,-12.582452,-1131.323975
-1065.451079,50,41.585642,-24.581745,-1065.451079
-892.364096,34,41.907352,-934.903491,-892.364096
-1038.479309,51,42.386423,-11.816744,-1038.479309
-1044.432568,47,42.830092,-19.803002,-1044.432568
-1092.8283,53,43.327394,-66.64059,-1092.8283
